file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\provider\PersistenceProviderIntegrationTests.java,org.springframework.data.jpa.provider.PersistenceProviderIntegrationTests,setUp/0,false,61,3,2,0,2,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\provider\PersistenceProviderIntegrationTests.java,org.springframework.data.jpa.provider.PersistenceProviderIntegrationTests,testname/0,false,68,3,0,0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,expression/1[org.springframework.data.jpa.repository.query.Token],false,119,3,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,token/1[org.springframework.data.jpa.repository.query.TerminalNode],false,69,3,58,57,1,1,2,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,token/1[java.lang.String],false,89,2,9,8,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,expression/1[org.springframework.data.jpa.repository.query.TerminalNode],false,109,3,205,204,1,1,2,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,token/1[org.springframework.data.jpa.repository.query.Token],false,79,3,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,ventilated/1[org.springframework.data.jpa.repository.query.Token],false,99,3,12,11,1,1,1,3,1,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,11,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\main\java\org\springframework\data\jpa\repository\query\QueryTokens.java,org.springframework.data.jpa.repository.query.QueryTokens,expression/1[java.lang.String],false,129,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\QuerydslRepositorySupportIntegrationTests.java,org.springframework.data.jpa.repository.support.QuerydslRepositorySupportIntegrationTests$CustomRepoUsingQueryDsl,CustomRepoUsingQueryDsl/0,true,141,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andCombinesSpecificationsInOrder/0,false,188,3,2,0,2,1,5,8,0,10,0,5,0,0,0,0,0,2,0,0,4,0,0,0,0,2,11,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,specificationsShouldBeSerializable/0,false,159,3,2,0,2,1,5,7,0,3,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,anyOfConcatenatesNull/0,false,132,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,complexSpecificationsShouldBeSerializable/0,false,173,3,4,0,4,1,7,7,0,3,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,14,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,createsSpecificationsFromNull/0,false,68,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andConcatenatesNullSpecToSpec/0,false,95,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,emptyAllOfReturnsEmptySpecification/0,false,141,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,setUp/0,false,62,1,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,emptyAnyOfReturnsEmptySpecification/0,false,150,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,allOfConcatenatesNull/0,false,123,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orCombinesSpecificationsInOrder/0,false,203,3,2,0,2,1,5,8,0,10,0,5,0,0,0,0,0,2,0,0,4,0,0,0,0,2,11,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orConcatenatesNullSpecToSpec/0,false,114,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,andConcatenatesSpecToNullSpec/0,false,85,2,3,0,3,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,negatesNullSpecToNull/0,false,76,2,2,0,2,1,5,5,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\SpecificationUnitTests.java,org.springframework.data.jpa.domain.SpecificationUnitTests,orConcatenatesSpecToNullSpec/0,false,104,2,3,0,3,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
C:\spring-data-jpa-main\spring-data-envers\src\test\java\org\springframework\data\envers\repository\support\EnversRevisionRepositoryImplUnitTests.java,org.springframework.data.envers.repository.support.EnversRevisionRepositoryImplUnitTests,revisionTypeOfAnnotationRevisionMetadataIsProperlySet/0,false,35,4,2,0,2,1,5,7,0,3,0,5,0,0,0,0,0,0,2,0,3,0,0,0,0,0,13,0,0,false
C:\spring-data-jpa-main\spring-data-envers\src\test\java\org\springframework\data\envers\repository\support\EnversRevisionRepositoryImplUnitTests.java,org.springframework.data.envers.repository.support.EnversRevisionRepositoryImplUnitTests,revisionTypeOfDefaultRevisionMetadataIsProperlySet/0,false,48,5,2,0,2,1,6,7,0,3,0,6,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,getName/0,false,31,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,getDepartmentId/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,hashCode/0,false,48,0,0,0,0,2,1,7,1,2,0,1,0,0,0,1,0,4,0,4,4,5,0,0,0,0,8,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,setDepartmentId/1[java.lang.Long],false,43,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,setName/1[java.lang.String],false,35,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\sample\EmbeddedIdExampleDepartment.java,org.springframework.data.jpa.domain.sample.EmbeddedIdExampleDepartment,equals/1[java.lang.Object],false,57,1,0,0,0,8,2,12,7,1,1,2,0,0,0,6,0,0,0,0,1,0,2,0,0,0,15,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,getReference/0,false,401,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,setReference/1[org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests.EntityWithIdClassPK],false,409,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,toString/0,false,413,1,2,0,2,1,2,3,1,0,0,2,2,1,0,0,0,0,3,0,0,1,0,0,0,0,4,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,setId/1[java.lang.Long],false,405,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,EntityWithNestedIdClassPK/0,true,395,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaMetamodelEntityInformationIntegrationTests.java,org.springframework.data.jpa.repository.support.JpaMetamodelEntityInformationIntegrationTests$EntityWithNestedIdClassPK,getId/0,false,397,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\support\AuditingNamespaceUnitTests.java,org.springframework.data.jpa.domain.support.AuditingNamespaceUnitTests,registersBeanDefinitions/0,false,38,4,0,0,0,1,6,5,0,2,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,10,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\domain\support\AuditingNamespaceUnitTests.java,org.springframework.data.jpa.domain.support.AuditingNamespaceUnitTests,getConfigFile/0,false,33,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,setsUpBasicInstanceCorrectly/0,false,95,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,capturesMissingCustomImplementationAndProvidesInterfacename/0,false,115,2,0,0,0,2,5,8,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,45,0,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,handlesCheckedExceptionsCorrectly/0,false,133,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,allowsCallingOfObjectMethods/0,false,100,2,0,0,0,1,4,6,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,usesConfiguredRepositoryBaseClass/0,false,151,4,0,0,0,1,5,5,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,handlesRuntimeExceptionsCorrectly/0,false,125,3,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,setUp/0,false,71,2,0,0,0,1,7,13,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,createsProxyWithCustomBaseClass/0,false,141,4,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,0,1,2,0,0,0,0,1,21,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\support\JpaRepositoryFactoryUnitTests.java,org.springframework.data.jpa.repository.support.JpaRepositoryFactoryUnitTests,crudMethodMetadataPostProcessorUsesBeanClassLoader/0,false,160,2,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,15,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\CollectionUtilsUnitTests.java,org.springframework.data.jpa.repository.query.CollectionUtilsUnitTests,shouldReturnFirstItems/0,false,32,2,1,0,1,1,6,5,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\CollectionUtilsUnitTests.java,org.springframework.data.jpa.repository.query.CollectionUtilsUnitTests,shouldReturnLastItems/0,false,40,2,1,0,1,1,6,5,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,functionsInOrderBy/0,false,260,2,1,0,1,1,1,26,0,0,0,1,1,2,0,0,0,0,24,0,0,0,0,0,0,0,30,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,groupByClause/0,false,134,2,1,0,1,1,1,5,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,27,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,eclipseLinkSpecialOperators/0,false,365,2,1,0,1,1,1,7,0,0,0,1,1,2,0,0,0,0,5,0,0,0,0,0,0,0,36,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,selectQueries/0,false,67,2,1,0,1,1,1,7,0,0,0,1,1,2,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,subselectsInFromClause/0,false,119,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,parseWithoutChanges/1[java.lang.String],false,41,6,4,1,3,1,5,7,1,3,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,10,0,true
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,leftJoin/0,false,107,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,join/0,false,93,2,1,0,1,1,1,4,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,sql/0,false,377,2,1,0,1,1,1,6,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,27,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,deleteQueries/0,false,175,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,functionsInSelect/0,false,196,2,1,0,1,1,1,29,0,0,0,1,1,2,0,0,0,0,27,0,0,0,0,0,0,0,37,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,joinFetch/0,false,100,2,1,0,1,1,1,4,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,functionsInHaving/0,false,318,2,1,0,1,1,1,25,0,0,0,1,1,2,0,0,0,0,23,0,0,0,0,0,0,0,32,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,updateQueries/0,false,170,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,functionsInWhere/0,false,232,2,1,0,1,1,1,25,0,0,0,1,1,2,0,0,0,0,23,0,0,0,0,0,0,0,31,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,functionsInGroupBy/0,false,289,2,1,0,1,1,1,26,0,0,0,1,1,2,0,0,0,0,24,0,0,0,0,0,0,0,30,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,havingClause/0,false,142,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,selectClause/0,false,77,2,1,0,1,1,1,5,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,isNullAndIsNotNull/0,false,406,2,1,0,1,1,1,10,0,0,0,1,1,2,0,0,0,0,8,0,0,0,0,0,0,0,24,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,table/0,false,393,2,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,assertQuery/1[java.lang.String],false,53,1,29,27,2,1,4,4,0,1,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,whereClause/0,false,165,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,coalesceFunctions/0,false,399,2,1,0,1,1,1,4,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,fromClause/0,false,85,2,1,0,1,1,1,5,0,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,specialOperators/0,false,346,2,1,0,1,1,1,10,0,0,0,1,1,2,0,0,0,0,8,0,0,0,0,0,0,0,34,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,orderByClause/0,false,125,2,1,0,1,1,1,6,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,union/0,false,148,2,1,0,1,1,1,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,literals/0,false,180,2,1,0,1,1,1,13,0,0,0,1,1,2,0,0,0,0,11,0,0,0,0,0,0,0,19,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,column/0,false,386,2,1,0,1,1,1,4,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,false
C:\spring-data-jpa-main\spring-data-jpa\src\test\java\org\springframework\data\jpa\repository\query\EqlComplianceTests.java,org.springframework.data.jpa.repository.query.EqlComplianceTests,reduceWhitespace/1[java.lang.String],false,59,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,false
