file,class,method,variable,usage
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,XLogger/1[org.slf4j.Logger],logger,1
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,exit/1[T],result,3
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,exit/1[T],tp,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,catching/1[java.lang.Throwable],throwable,1
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,"throwing/2[org.slf4j.ext.XLogger.Level,T]",level,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,"throwing/2[org.slf4j.ext.XLogger.Level,T]",throwable,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,throwing/1[T],throwable,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,buildMessagePattern/1[int],len,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,buildMessagePattern/1[int],i,3
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,buildMessagePattern/1[int],sb,5
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,"catching/2[org.slf4j.ext.XLogger.Level,java.lang.Throwable]",level,2
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,"catching/2[org.slf4j.ext.XLogger.Level,java.lang.Throwable]",throwable,1
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,entry/1[java.lang.Object[]],argArray,5
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,entry/1[java.lang.Object[]],messagePattern,3
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLogger.java,org.slf4j.ext.XLogger,entry/1[java.lang.Object[]],tp,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"NormalizedParameters/2[java.lang.String,java.lang.Object[]]",arguments,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"NormalizedParameters/2[java.lang.String,java.lang.Object[]]",message,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"normalize/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",msg,4
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"normalize/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",trimmedArguments,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"normalize/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",t,3
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"normalize/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",arguments,7
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"normalize/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",throwableCandidate,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,trimmedCopy/1[java.lang.Object[]],argArray,4
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,trimmedCopy/1[java.lang.Object[]],trimmedLen,3
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,trimmedCopy/1[java.lang.Object[]],trimmed,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,getThrowableCandidate/1[java.lang.Object[]],lastEntry,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,getThrowableCandidate/1[java.lang.Object[]],argArray,4
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,normalize/1[org.slf4j.event.LoggingEvent],event,3
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"NormalizedParameters/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",throwable,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"NormalizedParameters/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",arguments,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NormalizedParameters.java,org.slf4j.helpers.NormalizedParameters,"NormalizedParameters/3[java.lang.String,java.lang.Object[],java.lang.Throwable]",message,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\test\java\org\slf4j\basicTests\NoBindingTest.java,org.slf4j.basicTests.NoBindingTest,testLogger/0,logger,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\test\java\org\slf4j\basicTests\NoBindingTest.java,org.slf4j.basicTests.NoBindingTest,testMarker/0,m,1
E:\Sowmya_git_projects\slf4j\slf4j-jdk14\src\test\java\org\slf4j\jul\JDK14AdapterLoggerNameTest.java,org.slf4j.jul.JDK14AdapterLoggerNameTest$MockHandler,publish/1[java.util.logging.LogRecord],record,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",buf,16
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",t,3
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",sw,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",pw,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",type,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"log/3[int,java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getStringProperty/2[java.lang.String,java.lang.String]",dephault,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getStringProperty/2[java.lang.String,java.lang.String]",prop,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getStringProperty/2[java.lang.String,java.lang.String]",name,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"trace/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"trace/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,(initializer 1),in,3
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,(initializer 1),e,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"error/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"error/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"warn/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"warn/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,trace/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getContextClassLoader/0,classLoader,5
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getContextClassLoader/0,method,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getContextClassLoader/0,e,4
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getStringProperty/1[java.lang.String],e,0
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getStringProperty/1[java.lang.String],prop,3
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getStringProperty/1[java.lang.String],name,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"info/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"info/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getBooleanProperty/2[java.lang.String,boolean]",dephault,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getBooleanProperty/2[java.lang.String,boolean]",prop,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"getBooleanProperty/2[java.lang.String,boolean]",name,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,info/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,setLevel/1[int],currentLogLevel,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,fatal/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,write/1[java.lang.StringBuffer],buffer,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getResourceAsStream/1[java.lang.String],threadCL,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,getResourceAsStream/1[java.lang.String],name,2
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,isLevelEnabled/1[int],logLevel,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"debug/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"debug/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,debug/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"fatal/2[java.lang.Object,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,"fatal/2[java.lang.Object,java.lang.Throwable]",message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,SimpleLog/1[java.lang.String],lvl,12
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,SimpleLog/1[java.lang.String],name,6
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,SimpleLog/1[java.lang.String],i,3
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,error/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\jcl-over-slf4j\src\main\java\org\apache\commons\logging\impl\SimpleLog.java,org.apache.commons.logging.impl.SimpleLog,warn/1[java.lang.Object],message,1
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLoggerFactory.java,org.slf4j.ext.XLoggerFactory,getXLogger/1[java.lang.Class<?>],clazz,1
E:\Sowmya_git_projects\slf4j\slf4j-ext\src\main\java\org\slf4j\ext\XLoggerFactory.java,org.slf4j.ext.XLoggerFactory,getXLogger/1[java.lang.String],name,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\AppenderSkeleton.java,org.apache.log4j.AppenderSkeleton,setThreshold/1[org.apache.log4j.Priority],threshold,0
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\AppenderSkeleton.java,org.apache.log4j.AppenderSkeleton,setLayout/1[org.apache.log4j.Layout],layout,0
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\AppenderSkeleton.java,org.apache.log4j.AppenderSkeleton,setName/1[java.lang.String],name,0
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,clear/0,map,2
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,popByKey/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,getCopyOfContextMap/0,old,2
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,get/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"setContextMap/1[java.util.Map<java.lang.String,java.lang.String>]",old,5
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"setContextMap/1[java.util.Map<java.lang.String,java.lang.String>]",contextMap,3
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"setContextMap/1[java.util.Map<java.lang.String,java.lang.String>]",mapEntry,2
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,remove/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,getCopyOfDequeByKey/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"put/2[java.lang.String,java.lang.String]",val,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"put/2[java.lang.String,java.lang.String]",key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"pushByKey/2[java.lang.String,java.lang.String]",value,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,"pushByKey/2[java.lang.String,java.lang.String]",key,1
E:\Sowmya_git_projects\slf4j\slf4j-reload4j\src\main\java\org\slf4j\reload4j\Reload4jMDCAdapter.java,org.slf4j.reload4j.Reload4jMDCAdapter,clearDequeByKey/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,nextInt/1[int],n,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",buf,6
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",MAX_NODE_LENGTH,2
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",averageNodeLength,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",currentNodeLength,4
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",totalLength,2
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,"buildRandomFileName/2[int,int]",remaining,2
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,RandomHelper/1[char],folderSeparator,2
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,randomString/1[int],buf,2
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,randomString/1[int],c,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,randomString/1[int],len,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,randomString/1[int],offset,1
E:\Sowmya_git_projects\slf4j\slf4j-migrator\src\test\java\org\slf4j\migrator\helper\RandomHelper.java,org.slf4j.migrator.helper.RandomHelper,randomString/1[int],i,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeGetBooleanSystemProperty/1[java.lang.String],value,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeGetBooleanSystemProperty/1[java.lang.String],key,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeGetSystemProperty/1[java.lang.String],result,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeGetSystemProperty/1[java.lang.String],sm,0
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeGetSystemProperty/1[java.lang.String],key,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,"report/2[java.lang.String,java.lang.Throwable]",msg,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,"report/2[java.lang.String,java.lang.Throwable]",t,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,report/1[java.lang.String],msg,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,getCallingClass/0,trace,5
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,getCallingClass/0,thisClassName,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,getCallingClass/0,i,7
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,getCallingClass/0,securityManager,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\Util.java,org.slf4j.helpers.Util,safeCreateSecurityManager/0,sm,0
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,writeObject/1[java.io.ObjectOutputStream],s,4
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"Level/3[int,java.lang.String,int]",level,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"Level/3[int,java.lang.String,int]",levelStr,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"Level/3[int,java.lang.String,int]",syslogEquivalent,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,readObject/1[java.io.ObjectInputStream],s,4
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,toLevel/1[int],val,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,toLevel/1[java.lang.String],sArg,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"toLevel/2[int,org.apache.log4j.Level]",val,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"toLevel/2[int,org.apache.log4j.Level]",defaultLevel,1
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"toLevel/2[java.lang.String,org.apache.log4j.Level]",s,8
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"toLevel/2[java.lang.String,org.apache.log4j.Level]",sArg,2
E:\Sowmya_git_projects\slf4j\log4j-over-slf4j\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,"toLevel/2[java.lang.String,org.apache.log4j.Level]",defaultLevel,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\event\Level.java,org.slf4j.event.Level,intToLevel/1[int],levelInt,2
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\event\Level.java,org.slf4j.event.Level,"Level/2[int,java.lang.String]",s,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\event\Level.java,org.slf4j.event.Level,"Level/2[int,java.lang.String]",i,1
E:\Sowmya_git_projects\slf4j\slf4j-api\src\main\java\org\slf4j\helpers\NOPLoggerFactory.java,org.slf4j.helpers.NOPLoggerFactory,getLogger/1[java.lang.String],name,0
